file_name,tempo,energy,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,chroma_mean,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,valence,arousal
Henrique Camacho - My Weed Trip.mp3,89.10290948275862,0.26185378,2880.8629922769737,2638.343054124942,5959.763996555191,0.1358502701200841,0.53597397,-35.46945,61.377586,-18.527456,6.863952,-0.46902418,4.8384533,-2.9954104,1.4955943,-4.7426257,-0.9434201,-4.024227,-0.48123693,-4.8682756,0.5761725984553947,0.02333193404222678
Henrique Camacho - Shankara.mp3,99.38401442307692,0.20303519,2840.752847563587,2720.2703031709157,6016.12901045184,0.13554478931443104,0.49324414,-89.65488,64.556496,2.9516602,14.03368,-0.6813697,5.333285,-2.0948472,6.8256083,1.6447136,7.213236,-1.1014268,4.251032,-2.0251594,0.5681505695127174,0.020178452321068525
Henrique Camacho - Sitar (Vegas Remix).mp3,143.5546875,0.31006444,1989.4188862428573,2355.278903863272,4429.715297319312,0.06757849526066351,0.4947005,-57.375732,99.05321,0.50190526,21.778938,6.980092,11.349304,-2.102446,1.8198056,0.42116702,6.2873855,0.58981204,4.2604966,-1.7762892,0.39788377724857144,0.04451120307203382
Henrique Camacho - Sitar Hi-Tech.mp3,151.99908088235293,0.2084134,2457.6822700126977,2502.283131573354,5271.174306354058,0.09897445938990916,0.4475585,-96.78341,73.91218,-4.4274464,14.682061,1.5002614,9.260189,-3.8443384,-0.7928112,-3.748693,1.5228698,-1.2895554,4.7171702,-2.6905224,0.49153645400253954,0.031678646338952926
"Henrique Camacho, Ranty, Luiz Henrique Camacho, Alexandre Rantiquieri - Rush E.mp3",129.19921875,0.18320903,2448.7910240056026,2300.655778052088,5075.6040588000415,0.11728375948627226,0.44292697,-98.869865,81.863045,-17.667173,9.964101,-3.3857946,4.1830215,-2.8750114,3.2046385,-0.98376226,1.7712873,-2.2490113,2.5331714,-1.4424446,0.48975820480112053,0.023670463779126294
HeyDoc! - Ecstasy.mp3,129.19921875,0.16393766,2534.731449459246,2659.134066533847,5487.005816564481,0.08268510722775868,0.527247,-163.71672,63.641136,22.681393,30.727776,11.967175,16.514355,6.6449857,13.221675,0.033134975,9.538575,0.83431476,6.7563953,-0.47395164,0.5069462898918492,0.02118061734654475
HI-FI - Bella Ciao (Remix 170 Bpm).mp3,172.265625,0.2607886,2451.20791249656,2563.9532779617666,5287.562593692343,0.10570498855100158,0.5606945,-76.46305,74.87042,7.850295,31.077806,7.742138,14.6575165,4.4921827,9.605839,1.5721523,7.2959714,2.020321,6.5885673,-0.6526147,0.490241582499312,0.04492490940028802
HI-LO - BRAZIL.mp3,129.19921875,0.31876406,2148.1134986286384,2472.448261244356,4786.5699038327175,0.06975940925264477,0.48668817,-37.459923,96.206375,8.66395,24.922565,4.001853,8.255392,0.9823895,5.252106,-0.7226299,5.0199356,-1.4257989,2.4124322,-3.341206,0.4296226997257277,0.04118406761263031
Hilight Tribe - Free Tibet (Vini Vici Remix).mp3,135.99917763157896,0.27878666,1935.489848831062,2337.391010893571,4407.985579799599,0.06537364309009439,0.5122477,-80.61305,101.05536,9.396591,17.7662,3.3468616,6.5800858,2.2711186,5.800924,-1.571544,1.6207526,-6.734544,-1.0739884,-1.5222119,0.3870979697662124,0.037914756391393516
Hilight Tribe - Great Spirit.mp3,135.99917763157896,0.20886913,2227.5077221637034,2401.5448609583113,4826.621384218514,0.085662841796875,0.4824269,-64.336586,94.81303,-8.468393,26.374767,5.0242524,6.7267447,1.5171695,7.1904817,-3.1147556,7.7765226,1.083247,6.0700545,2.8084574,0.4455015444327407,0.028406029833652275
HOLA! - On The Floor (Extended Mix).mp3,123.046875,0.26413384,2911.5813415601224,2629.4489453330652,5826.536204235833,0.13644200307105542,0.5825795,-97.32065,53.262016,7.362918,26.068653,9.81856,14.963453,7.359497,10.624164,0.98433155,13.533188,0.68070537,5.545059,-0.19874616,0.5823162683120244,0.032500843692105263
Hollaphonic & Voost - It's A Vibe.mp3,129.19921875,0.25964576,2645.372103356005,2622.1687983256465,5603.862555394254,0.11547904622130535,0.50523555,-63.92934,70.53133,-1.1656662,16.764961,-4.4038124,9.648278,-2.9512517,6.0188236,-3.9085946,6.2601385,-0.89431125,0.6915867,-4.5979385,0.529074420671201,0.033546029351418837
Hot Since 82 & Jem Cooke - Buggin' (Edit).mp3,123.046875,0.24773356,2856.0302989789293,2755.223039538829,6007.909570608404,0.1297809314109713,0.48778644,-77.923935,65.96772,5.893316,10.620833,0.39834824,10.786412,1.8551528,6.987261,-1.394628,5.449465,-4.6629047,2.5150077,-5.040619,0.5712060597957859,0.030482840782497078
Hotinga - Kick Back (Radio-Edit).mp3,129.19921875,0.23998469,2634.7267805081324,2685.8162799169654,5683.03590484891,0.09563290075765805,0.5126195,-119.243454,63.710102,16.022585,23.994898,9.479223,7.809253,0.09851178,5.7970657,-1.7431048,1.9899923,-4.1441317,0.5201903,-4.6115766,0.5269453561016265,0.03100583460764028
House Of Pain - Jump Around.mp3,107.666015625,0.21443723,2564.6167324403777,2522.96917798068,5374.265439917151,0.10224535552780778,0.47149506,-58.66905,68.9874,-14.185114,31.43758,11.128303,24.516945,5.3212147,10.76848,3.962641,11.302595,6.5262594,5.9754467,0.0016752634,0.5129233464880756,0.0230876023088058
Hozho - Honey Trap.mp3,129.19921875,0.29434085,2092.4745599355624,2280.727801977272,4414.492237553654,0.07559755982376805,0.4417396,-71.47462,97.543465,4.9305162,23.447077,0.8532303,12.403982,-2.3950984,3.919205,-0.798466,4.7763066,-1.7035619,3.1253684,1.2979696,0.4184949119871125,0.03802860772702843
Hydraulix & Oski - HAWT.mp3,135.99917763157896,0.4354031,2895.728609019272,2767.0912052415906,6182.427921138999,0.10757517547129283,0.5174964,3.8692439,60.70441,-3.3487334,9.776664,-5.7653413,4.950125,4.71197,9.216153,1.8320707,7.5918956,4.0871334,10.172897,4.9249296,0.5791457218038544,0.05921446470739811
Illusionize - House.mp3,123.046875,0.2711818,1570.815646870611,1784.8492464356768,3066.70823192385,0.056273722360803156,0.49403816,-147.87749,124.23913,15.004422,20.913294,4.7380786,11.920264,3.1045947,4.444198,-1.2199397,2.5832577,-1.1498656,2.8949928,-0.013599036,0.3141631293741222,0.033368072065059096
Indra - Ran Gi La.mp3,143.5546875,0.24691753,2167.8039931320272,2369.987681990288,4735.523989882472,0.07707723468447995,0.43768033,-72.973274,93.650055,-2.7451906,17.866413,1.151765,10.782088,-0.4946681,3.9662993,-0.34603098,4.954955,-2.6207216,0.6442019,-3.7367263,0.43356079862640545,0.035446168985799886
Infected Mushroom - I'm The Supervisor.mp3,143.5546875,0.21853212,2026.079392072806,2279.2829024773987,4465.062988745837,0.07860921058034298,0.5278769,-103.445564,102.236115,7.626323,17.72781,7.4982257,9.7076845,2.9325535,5.0697904,-0.37068683,2.2561698,-0.83319044,2.4686239,-0.58951735,0.4052158784145612,0.03137130950926803
INNDRIVE - Shake It.mp3,123.046875,0.15463638,3105.2386116868774,2793.308033409713,6420.809523506761,0.15692638350187008,0.57895815,-69.77276,60.60305,-5.9743557,15.375073,12.761796,10.524431,-3.6409805,3.2764528,-0.9740818,4.5255704,-2.9787822,-0.24988766,-0.097180784,0.6210477223373755,0.019027523696422577
Invasion & Dang3r - Maneyma-1.mp3,143.5546875,0.27237415,1799.5034932382405,2178.2368111485325,4080.4347115489263,0.05613618894807488,0.47052652,-122.810005,106.42758,9.656877,20.626446,11.277672,2.958113,2.7820947,6.705138,-1.9784927,5.598614,-0.6306619,2.0049784,-0.7912049,0.3599006986476481,0.0391005864366889
Invasion & Dang3r - Maneyma.mp3,143.5546875,0.27237415,1799.5034932382405,2178.2368111485325,4080.4347115489263,0.05613618894807488,0.47052652,-122.810005,106.42758,9.656877,20.626446,11.277672,2.958113,2.7820947,6.705138,-1.9784927,5.598614,-0.6306619,2.0049784,-0.7912049,0.3599006986476481,0.0391005864366889
Invasion - Azazel.mp3,143.5546875,0.29666424,2228.8393630859828,2341.8652216851015,4694.267058393739,0.0914117723045831,0.51927066,-112.153465,84.95392,-0.66489613,20.89906,1.3654258,7.775912,1.793892,3.8036172,-1.2227892,6.361335,0.608681,5.1127253,-0.14739354,0.4457678726171966,0.04258754197508097
Jack Orley - BUM!.mp3,129.19921875,0.35301128,2168.228660080185,2501.5262653380782,4839.184283596019,0.07384188739108473,0.47583932,-80.62612,89.83492,20.226027,21.651873,0.1343102,6.7528815,0.6355375,2.1859703,-6.34466,5.2079086,-0.13912569,2.7656221,-4.585468,0.43364573201603696,0.04560878162446898
Jack Orley - Vai.mp3,129.19921875,0.3127697,2318.8956711737364,2375.343090580639,4508.845804616469,0.10012151846034853,0.47626445,-113.49145,78.21053,17.669226,29.703262,12.04157,6.0606804,-8.831478,2.3404365,-0.63658124,3.9951127,-4.0668716,-0.7224597,-4.571152,0.4637791342347473,0.040409602312138304
Jack Rush & Cruze - Butterfly (MYLØ Extended Remix).mp3,123.046875,0.26844344,2503.898273456042,2423.4297143032086,5144.873046875,0.10824015866267142,0.5254225,-90.120476,71.11058,1.9249446,31.273016,13.0093565,18.027866,7.240545,9.89952,3.4710288,5.425189,-0.30362093,2.3352842,-3.2759438,0.5007796546912083,0.033031125843990594
Jack U - To U (Ft. AlunaGeorge) [NEOTEK Flip].mp3,151.99908088235293,0.39417875,3196.7613930861494,2770.6754519551887,6630.530651795166,0.1388494756748412,0.44421068,20.55684,53.92157,-2.8391492,22.613781,1.2739065,7.0504785,-1.3527834,6.4600205,-0.6497583,5.0171328,-5.99047,0.8499865,-4.3069253,0.6393522786172299,0.05991480741923784
Jaded - Pancake (feat. Ashnikko).mp3,123.046875,0.25674048,3055.1596878441933,2756.6236672193854,6295.912302420501,0.13688439285554027,0.44864085,-52.794403,57.39141,3.4080992,18.510117,4.679874,3.36954,-4.277357,-0.4911244,-6.4910917,4.3515654,1.5094905,6.399544,-3.8417678,0.6110319375688387,0.031591113831382245
Jaded - Welcome to the People-1.mp3,123.046875,0.2968213,2582.6901546314357,2697.1543069272616,5658.662839680049,0.09833384607568642,0.45763487,-27.209908,80.96695,13.731966,15.736366,-0.18789683,10.72701,-3.3177178,0.6387873,-9.491715,-0.61495537,-6.229712,0.36329907,-3.7306712,0.5165380309262871,0.03652293293271214
Jaded - Welcome to the People.mp3,123.046875,0.2968213,2582.6901546314357,2697.1543069272616,5658.662839680049,0.09833384607568642,0.45763487,-27.209908,80.96695,13.731966,15.736366,-0.18789683,10.72701,-3.3177178,0.6387873,-9.491715,-0.61495537,-6.229712,0.36329907,-3.7306712,0.5165380309262871,0.03652293293271214
Jake Jeffery - Told You.mp3,123.046875,0.2291373,1442.1912279895419,1701.3393478188927,2923.5618282061714,0.054369328020779886,0.4686292,-148.9501,130.39526,-3.9428205,11.0339775,-2.167371,4.7017775,-1.3402169,3.0584154,1.0216855,0.53394645,-4.4803486,0.39809117,-2.5596335,0.28843824559790837,0.028194628888741136
James Hype - Crank.mp3,123.046875,0.28542274,1905.8951204101627,1936.7092388986432,3723.99985087164,0.08388857017351643,0.4698661,-100.156876,107.69133,-25.118698,11.403197,5.311313,13.374813,-6.3782887,-0.83718085,-7.8306675,-5.1248875,-10.070999,-2.811866,-0.010847312,0.3811790240820325,0.03512037650216371
James Hype - Say Yeah.mp3,123.046875,0.27686945,2765.1675351686968,2593.2350473286497,5671.364524147727,0.12660213825113378,0.552369,-42.748325,69.87732,-18.341604,1.4087107,-8.996761,4.2142277,0.3901782,7.734818,1.162022,8.844805,6.660629,7.791995,-0.8663026,0.5530335070337393,0.034067920118104666
James Mac & Vall - The Boy Is Mine (feat. Rosalie).mp3,123.046875,0.254298,2691.115083185726,2852.4728286680097,6215.6577263089175,0.10030532190593347,0.4218,-53.726486,70.53032,6.045906,10.692065,3.7835326,4.029913,-3.18455,-1.5886678,-11.119053,4.5479155,-8.1066885,-2.7388096,-7.0380454,0.5382230166371451,0.031290574406739324
Jan Blomqvist - The Space In Between (Ben Böhmer Remix).mp3,123.046875,0.2384611,1855.5324459937594,2445.624955825299,4391.0290727239335,0.05951344834930473,0.46239957,-96.71513,114.52173,25.823841,11.240748,10.169966,9.122704,8.118455,5.508212,-2.040355,5.5446334,0.33503884,3.4499002,-3.5272455,0.3711064891987519,0.029341894027311355
Jauz & Habstrakt - Like Before.mp3,129.19921875,0.28116816,2752.771911585095,2544.245228612959,5588.913527154194,0.1298449985631786,0.50637656,-22.309347,71.67034,-8.391133,10.502668,-4.62197,4.4570174,-1.8564514,4.8899055,-5.2741413,3.3471024,-5.6906548,-0.2207368,-4.977347,0.550554382317019,0.03632670697406866
Jay-Z ft. Damian Marley - Bam (LsDirty Bootleg).mp3,89.10290948275862,0.26322374,1787.6212777934556,2068.4032864426636,3753.1174786990323,0.07077048153487095,0.49791834,-98.965744,108.13148,-9.491829,16.430943,-2.8090484,5.789708,1.1905221,2.868377,-0.6709418,0.5828725,0.28810126,7.617555,1.0613137,0.3575242555586911,0.023454000854238485
JaySounds - Party Favour.mp3,123.046875,0.34390786,2563.6949645307,2626.7883394564606,5567.837293071131,0.091119384765625,0.54568493,-30.361864,75.11317,3.0770564,29.730518,7.9688807,15.187742,5.306895,10.503063,-0.6509744,8.960895,1.3530139,10.293765,-0.8147099,0.51273899290614,0.042316787817981094
Jean Vayat - Shiva.mp3,123.046875,0.20130558,2261.9259666877,2126.5129293860186,4394.5347159862595,0.10225373130791186,0.55387414,-166.33836,102.01824,27.8816,16.065947,5.2137704,6.1898427,0.7166275,10.6887245,-0.6797128,7.193399,3.4987335,4.1582584,2.1343086,0.45238519333754,0.024770022922893986
Jen Payne - Pon De Replay.mp3,123.046875,0.23105873,2990.371329199458,2601.2286728655267,5747.629053892482,0.1407760068156221,0.47573307,-103.748085,51.198277,0.24768896,30.270214,6.05011,7.2346215,7.3176923,2.5250607,0.38475865,5.107169,-8.854739,7.106646,-10.527256,0.5980742658398917,0.028431054874090478
Jengi - Bel Mercy (Faustix Remix).mp3,129.19921875,0.293591,1903.5314796721525,2068.3464449132152,3762.7828607630618,0.08307947583390062,0.47199148,-79.80617,104.95954,-14.330665,11.91684,-1.6164411,7.3322606,-3.6493983,5.3408766,-3.8557303,5.240172,1.4014087,2.8480284,-3.011514,0.3807062959344305,0.03793172688747291
John Summer - Jump N Losing Pjanoo.mp3,123.046875,0.25792,2911.204700720783,2576.0949720776707,5818.638325611094,0.1559411454063242,0.52416927,-55.568714,64.71096,4.3584046,22.606657,4.7369404,9.850596,-0.10418027,6.4958324,-2.2442687,3.934091,-2.3466105,2.5046945,-5.504557,0.5822409401441566,0.03173624962801114
John Summit - Deep End (Extended Mix).mp3,123.046875,0.23669307,3090.124099612585,2989.5433807610198,6664.5708005738115,0.1155806199550889,0.5533824,-100.920815,47.09659,23.643906,26.16483,12.096574,17.18958,8.617321,12.394307,4.2437506,9.120853,4.75551,5.0519376,-1.1271225,0.618024819922517,0.029124342516297475
"John Summit, Subtronics, & Tape B - Gas Pedal (JACK-LO x JMAU5 REMIX).mp3",143.5546875,0.31577918,2944.9256455849854,2949.595271279138,6644.138693153312,0.10478809290583588,0.51725054,-42.955444,63.271454,24.52485,16.560265,3.5164633,10.357633,-6.7977185,11.856986,-2.6596217,6.73286,-0.37099826,6.6009426,1.7181059,0.5889851291169971,0.045331581408390775
"John Summit, Subtronics, Tape B & Sage The Gemini - Gas Pedal Remix.mp3",129.19921875,0.2503005,2781.741382363587,2840.1697519952722,6211.0318048729805,0.10772572156149589,0.49868855,-83.01477,77.43581,16.760775,6.556867,7.8095636,4.4607697,-8.188855,6.8913007,-4.934523,0.65150183,0.26510027,4.7704177,-1.603666,0.5563482764727175,0.03233862864144612
Joshwa & Lee Foss - My Humps.mp3,129.19921875,0.25135568,2809.881744937199,2722.5741693786745,5725.571528451886,0.1286793478472742,0.5128906,-115.63353,58.044693,28.893394,30.127806,13.41662,11.339836,6.661801,4.901332,4.6988215,9.507684,0.21098575,3.002846,-0.8559663,0.5619763489874399,0.03247495720570441
Juarez & Andruss - Copacabana.mp3,123.046875,0.27461347,2988.4123587989093,2637.57238374686,5940.779266714003,0.1616213096262553,0.52414757,-83.96763,54.9562,5.5863733,14.1535,0.8427971,14.602824,2.8747325,0.74125874,-1.0046021,2.0852242,-3.6707466,1.1143554,-2.727293,0.5976824717597818,0.033790329296607524
Jude & Frank & ATCG - La Tarde.mp3,123.046875,0.27963603,2999.6453965227693,2880.3533792179364,6491.156396921393,0.13172585050699673,0.4486689,-54.68918,55.49139,-2.9497209,5.0023165,7.1940804,0.90968055,-0.022052083,2.5772514,-1.0035791,6.762229,-6.5687056,6.868091,-0.896358,0.5999290793045539,0.034408339066430926
"Jude & Frank, Niine & Vadi - Paque.mp3",129.19921875,0.27489287,3120.17540579998,2908.3744976580842,6614.090229552469,0.12326254929698217,0.5088872,-58.465687,51.759445,4.257363,14.4767685,4.124707,12.384221,-4.674327,-2.3718832,0.36399195,0.8860641,-2.9750342,0.31264937,-0.7858936,0.6240350811599961,0.03551594360615127
Juicce & Ishimaru - Tek Tek Tek.mp3,129.19921875,0.28213996,2236.5395250427746,2346.7684408306077,4620.234034388482,0.09638784698102515,0.52718675,-89.98108,84.73919,3.4975088,23.591639,8.408477,11.165505,-10.101235,-5.5149164,-2.9077468,0.67361826,-4.644306,4.2436743,-2.6509504,0.44730790500855494,0.036452262016246094
Juicce - Oeste.mp3,129.19921875,0.28658617,2576.7208439710994,2462.3487288363717,5199.040393464255,0.10230028968491335,0.54923403,-107.098465,63.531235,-3.4953055,15.7459755,11.458939,18.103575,3.3404818,7.857584,2.271249,6.9892583,-1.3134646,2.514095,-1.7714646,0.5153441687942198,0.03702670867787674
Juno Reactor - Navras (Bliss Remix).mp3,143.5546875,0.2927657,2125.009100934486,2392.790314588222,4648.556502685104,0.08080986780445036,0.518783,-30.06998,100.78341,-5.3400726,17.170387,-1.4114201,9.279734,2.1150832,5.0266123,-3.1795228,6.3554845,0.7909335,5.119274,-0.8638879,0.4250018201868972,0.04202788954717107
Juno Reactor - Pistolero (Astrix Remix).mp3,143.5546875,0.25291187,2525.3058448863235,2611.6729580493075,5607.731849954546,0.09622624074271405,0.54066837,-71.24976,77.1274,1.70957,13.243596,2.6136785,9.939462,1.1553754,5.919415,0.5482862,5.611064,-1.2786863,3.588514,-1.6882461,0.5050611689772647,0.03630668384721503
Justin Hawkes - Better Than Gold (feat. Andrew Hellier).mp3,117.45383522727273,0.38627574,2766.0960249792774,2755.508598770937,6071.76409510877,0.10052935752929545,0.5023911,3.7842872,72.57586,2.6716967,15.340758,6.281793,11.652742,4.710372,9.181126,4.6619916,6.624932,1.4117653,4.746655,-2.003617,0.5532192049958555,0.04536956693945368
Kaskade - Tight (feat. Madge).mp3,123.046875,0.28152046,2791.328643878719,2630.0154629286003,5750.417319314852,0.12714879896668724,0.50307614,-46.48029,67.96118,-2.9674842,16.961302,1.9086615,7.018888,0.8622313,5.641197,1.1048875,3.9437273,2.3754478,6.768296,0.73182017,0.5582657287757438,0.03464021236868575
KC Lights - SOL.mp3,123.046875,0.3115353,2818.4301435280313,2682.448871866328,5954.824864441305,0.10857876898891794,0.5041845,-34.551598,63.49164,-4.00001,18.968649,13.819379,22.994886,1.6546208,5.281004,-2.9387567,8.917306,1.2346479,5.689671,-3.7992172,0.5636860287056062,0.03833344497252256
Keees. - Pour The Milk.mp3,129.19921875,0.2139651,2349.0001659296113,2444.5404633073686,4876.967243698408,0.08867865302813342,0.47917685,-139.30093,81.54824,11.645833,21.618282,8.603902,9.309221,5.693427,-1.5229658,3.8301835,4.955261,-5.963649,3.179219,-0.55204386,0.4698000331859223,0.027644124151265714
"Kevin McKay, Denise Belfon & Pupa Nas T - Work.mp3",129.19921875,0.24129951,3441.1238937127814,2835.952776889004,6765.721157575297,0.18706035400208176,0.53769094,-76.86083,32.97105,-4.9040246,9.242293,-1.5107176,8.825194,-3.7727478,6.740151,-4.604485,4.381663,-1.9413868,-1.1828473,-4.8765607,0.6882247787425563,0.03117570817703381
Konfused kid - JAMAL KUDU - KONFUSED KID REMIX _ ABRAR’S ENTRY _ PSY TRANCE EDIT.mp3,129.19921875,0.28534693,1821.3323111930144,2262.884240816668,4031.517406058031,0.05098248760844882,0.489433,-86.04115,100.63263,-2.4748948,21.800648,8.445194,16.178787,6.062427,7.30089,9.220079,6.4679737,4.037905,4.878559,2.1978245,0.3642664622386029,0.036866599816130476
